DATE,Q_slz
12/08/2015 00:00,20800
12/08/2015 01:00,19600
12/08/2015 02:00,18400
12/08/2015 03:00,17300
12/08/2015 04:00,16400
12/08/2015 05:00,15700
12/08/2015 06:00,15000
12/08/2015 07:00,14400
12/08/2015 08:00,13900
12/08/2015 09:00,13500
12/08/2015 10:00,13200
12/08/2015 11:00,13000
12/08/2015 12:00,12900
12/08/2015 13:00,12800
12/08/2015 14:00,12800
12/08/2015 15:00,12800
12/08/2015 16:00,12700
12/08/2015 17:00,12700
12/08/2015 18:00,12800
12/08/2015 19:00,13400
12/08/2015 20:00,14000
12/08/2015 21:00,14500
12/08/2015 22:00,14400
12/08/2015 23:00,14400
12/09/2015 00:00,14400
12/09/2015 01:00,14900
12/09/2015 02:00,15900
12/09/2015 03:00,17000
12/09/2015 04:00,17600
12/09/2015 05:00,17800
12/09/2015 06:00,18300
12/09/2015 07:00,18800
12/09/2015 08:00,18600
12/09/2015 09:00,17900
12/09/2015 10:00,17200
12/09/2015 11:00,16600
12/09/2015 12:00,15900
12/09/2015 13:00,15300
12/09/2015 14:00,14800
12/09/2015 15:00,14300
12/09/2015 16:00,13800
12/09/2015 17:00,13300
12/09/2015 18:00,12900
12/09/2015 19:00,12400
12/09/2015 20:00,11900
12/09/2015 21:00,11500
12/09/2015 22:00,11100
12/09/2015 23:00,10800
12/10/2015 00:00,10500
12/10/2015 01:00,10200
12/10/2015 02:00,10000
12/10/2015 03:00,9900
12/10/2015 04:00,9780
12/10/2015 05:00,9660
12/10/2015 06:00,9550
12/10/2015 07:00,9400
12/10/2015 08:00,9200
12/10/2015 09:00,9100
12/10/2015 10:00,8970
12/10/2015 11:00,8890
12/10/2015 12:00,8760
12/10/2015 13:00,8650
12/10/2015 14:00,8460
12/10/2015 15:00,8330
12/10/2015 16:00,8170
12/10/2015 17:00,8030
12/10/2015 18:00,7880
12/10/2015 19:00,7750
12/10/2015 20:00,7600
12/10/2015 21:00,7490
12/10/2015 22:00,7420
12/10/2015 23:00,7340
12/11/2015 00:00,7280
12/11/2015 01:00,7250
12/11/2015 02:00,7210
12/11/2015 03:00,7100
12/11/2015 04:00,7020
12/11/2015 05:00,6910
12/11/2015 06:00,6820
12/11/2015 07:00,6740
12/11/2015 08:00,6660
12/11/2015 09:00,6620
12/11/2015 10:00,6620
12/11/2015 11:00,6610
12/11/2015 12:00,6660
12/11/2015 13:00,6690
12/11/2015 14:00,6750
12/11/2015 15:00,6820
12/11/2015 16:00,6910
12/11/2015 17:00,7030
12/11/2015 18:00,7190
12/11/2015 19:00,7300
12/11/2015 20:00,7360
12/11/2015 21:00,7370
12/11/2015 22:00,7330
12/11/2015 23:00,7250
12/12/2015 00:00,7190
12/12/2015 01:00,7130
12/12/2015 02:00,7060
12/12/2015 03:00,6990
12/12/2015 04:00,6900
12/12/2015 05:00,6820
12/12/2015 06:00,6750
12/12/2015 07:00,6680
12/12/2015 08:00,6610
12/12/2015 09:00,6580
12/12/2015 10:00,6580
12/12/2015 11:00,6610
12/12/2015 12:00,6710
12/12/2015 13:00,6870
12/12/2015 14:00,7130
12/12/2015 15:00,7540
12/12/2015 16:00,8050
12/12/2015 17:00,8710
12/12/2015 18:00,9600
12/12/2015 19:00,10600
12/12/2015 20:00,11800
12/12/2015 21:00,12500
12/12/2015 22:00,12500
12/12/2015 23:00,12300
12/13/2015 00:00,12000
12/13/2015 01:00,11700
12/13/2015 02:00,11400
12/13/2015 03:00,11200
12/13/2015 04:00,10900
12/13/2015 05:00,10700
12/13/2015 06:00,10600
12/13/2015 07:00,10400
12/13/2015 08:00,10200
12/13/2015 09:00,10000
12/13/2015 10:00,9880
12/13/2015 11:00,9710
12/13/2015 12:00,9480
12/13/2015 13:00,9280
12/13/2015 14:00,9100
12/13/2015 15:00,8890
12/13/2015 16:00,8740
12/13/2015 17:00,8630
12/13/2015 18:00,8490
12/13/2015 19:00,8360
12/13/2015 20:00,8270
12/13/2015 21:00,8140
12/13/2015 22:00,8000
12/13/2015 23:00,7880
12/14/2015 00:00,7740
12/14/2015 01:00,7600
12/14/2015 02:00,7460
12/14/2015 03:00,7330
12/14/2015 04:00,7220
12/14/2015 05:00,7100
12/14/2015 06:00,7030
12/14/2015 07:00,6940
12/14/2015 08:00,6820
12/14/2015 09:00,6750
12/14/2015 10:00,6690
12/14/2015 11:00,6620
12/14/2015 12:00,6580
12/14/2015 13:00,6510
12/14/2015 14:00,6410
12/14/2015 15:00,6290
12/14/2015 16:00,6190
12/14/2015 17:00,6110
12/14/2015 18:00,6010
12/14/2015 19:00,5910
12/14/2015 20:00,5820
12/14/2015 21:00,5720
12/14/2015 22:00,5640
12/14/2015 23:00,5570
12/15/2015 00:00,5490
12/15/2015 01:00,5410
12/15/2015 02:00,5320
12/15/2015 03:00,5240
12/15/2015 04:00,5180
12/15/2015 05:00,5110
12/15/2015 06:00,5040
12/15/2015 07:00,4960
12/15/2015 08:00,4900
12/15/2015 09:00,4830
12/15/2015 10:00,4760
12/15/2015 11:00,4700
12/15/2015 12:00,4650
12/15/2015 13:00,4570
12/15/2015 14:00,4530
12/15/2015 15:00,4460
12/15/2015 16:00,4420
12/15/2015 17:00,4360
12/15/2015 18:00,4320
12/15/2015 19:00,4280
12/15/2015 20:00,4230
12/15/2015 21:00,4200
12/15/2015 22:00,4150
12/15/2015 23:00,4110
12/16/2015 00:00,4080
12/16/2015 01:00,4060
12/16/2015 02:00,4030
12/16/2015 03:00,4010
12/16/2015 04:00,4000
12/16/2015 05:00,3980
12/16/2015 06:00,3960
12/16/2015 07:00,3940
12/16/2015 08:00,3940
12/16/2015 09:00,3910
12/16/2015 10:00,3890
12/16/2015 11:00,3870
12/16/2015 12:00,3860
12/16/2015 13:00,3840
12/16/2015 14:00,3810
12/16/2015 15:00,3780
12/16/2015 16:00,3740
12/16/2015 17:00,3720
12/16/2015 18:00,3690
12/16/2015 19:00,3670
12/16/2015 20:00,3660
12/16/2015 21:00,3660
12/16/2015 22:00,3660
12/16/2015 23:00,3710
12/17/2015 00:00,3770
12/17/2015 01:00,3860
12/17/2015 02:00,4000
12/17/2015 03:00,4160
12/17/2015 04:00,4390
12/17/2015 05:00,4680
12/17/2015 06:00,5090
12/17/2015 07:00,5580
12/17/2015 08:00,6220
12/17/2015 09:00,6990
12/17/2015 10:00,7880
12/17/2015 11:00,8950
12/17/2015 12:00,10100
12/17/2015 13:00,11200
12/17/2015 14:00,12100
12/17/2015 15:00,13000
12/17/2015 16:00,13800
12/17/2015 17:00,14500
12/17/2015 18:00,15600
12/17/2015 19:00,17000
12/17/2015 20:00,18800
12/17/2015 21:00,20800
12/17/2015 22:00,22800
12/17/2015 23:00,24300
12/18/2015 00:00,25400
12/18/2015 01:00,25700
12/18/2015 02:00,25300
12/18/2015 03:00,24900
12/18/2015 04:00,24400
12/18/2015 05:00,23700
12/18/2015 06:00,22700
12/18/2015 07:00,21600
12/18/2015 08:00,20400
12/18/2015 09:00,19300
12/18/2015 10:00,18200
12/18/2015 11:00,17300
12/18/2015 12:00,16500
12/18/2015 13:00,15800
12/18/2015 14:00,15100
12/18/2015 15:00,14500
12/18/2015 16:00,13900
12/18/2015 17:00,13300
12/18/2015 18:00,12900
12/18/2015 19:00,12400
12/18/2015 20:00,12000
12/18/2015 21:00,11600
12/18/2015 22:00,11300
12/18/2015 23:00,10900
12/19/2015 00:00,10600
12/19/2015 01:00,10300
12/19/2015 02:00,9980
12/19/2015 03:00,9680
12/19/2015 04:00,9430
12/19/2015 05:00,9130
12/19/2015 06:00,8870
12/19/2015 07:00,8650
12/19/2015 08:00,8410
12/19/2015 09:00,8190
12/19/2015 10:00,8000
12/19/2015 11:00,7820
12/19/2015 12:00,7650
12/19/2015 13:00,7480
12/19/2015 14:00,7330
12/19/2015 15:00,7190
12/19/2015 16:00,7050
12/19/2015 17:00,6910
12/19/2015 18:00,6800
12/19/2015 19:00,6680
12/19/2015 20:00,6610
12/19/2015 21:00,6530
12/19/2015 22:00,6480
12/19/2015 23:00,6430
12/20/2015 00:00,6360
12/20/2015 01:00,6280
12/20/2015 02:00,6220
12/20/2015 03:00,6180
12/20/2015 04:00,6120
12/20/2015 05:00,6080
12/20/2015 06:00,6060
12/20/2015 07:00,6060
12/20/2015 08:00,6060
12/20/2015 09:00,6080
12/20/2015 10:00,6120
12/20/2015 11:00,6130
12/20/2015 12:00,6120
12/20/2015 13:00,6150
12/20/2015 14:00,6150
12/20/2015 15:00,6060
12/20/2015 16:00,5990
12/20/2015 17:00,5920
12/20/2015 18:00,5840
12/20/2015 19:00,5770
12/20/2015 20:00,5710
12/20/2015 21:00,5650
12/20/2015 22:00,5580
12/20/2015 23:00,5530
12/21/2015 00:00,5490
12/21/2015 01:00,5490
12/21/2015 02:00,5520
12/21/2015 03:00,5540
12/21/2015 04:00,5650
12/21/2015 05:00,5770
12/21/2015 06:00,5920
12/21/2015 07:00,6130
12/21/2015 08:00,6420
12/21/2015 09:00,6780
12/21/2015 10:00,7050
12/21/2015 11:00,7310
12/21/2015 12:00,7590
12/21/2015 13:00,7940
12/21/2015 14:00,8270
12/21/2015 15:00,8580
12/21/2015 16:00,8910
12/21/2015 17:00,9230
12/21/2015 18:00,9380
12/21/2015 19:00,9430
12/21/2015 20:00,9450
12/21/2015 21:00,9400
12/21/2015 22:00,9300
12/21/2015 23:00,9180
12/22/2015 00:00,9050
12/22/2015 01:00,8910
12/22/2015 02:00,8790
12/22/2015 03:00,8620
12/22/2015 04:00,8470
12/22/2015 05:00,8330
12/22/2015 06:00,8170
12/22/2015 07:00,8050
12/22/2015 08:00,7890
12/22/2015 09:00,7740
12/22/2015 10:00,7590
12/22/2015 11:00,7460
12/22/2015 12:00,7330
12/22/2015 13:00,7220
12/22/2015 14:00,7130
12/22/2015 15:00,7060
12/22/2015 16:00,7000
12/22/2015 17:00,6990
12/22/2015 18:00,6990
12/22/2015 19:00,6940
12/22/2015 20:00,6940
12/22/2015 21:00,6910
12/22/2015 22:00,6870
12/22/2015 23:00,6750
12/23/2015 00:00,6640
12/23/2015 01:00,6530
12/23/2015 02:00,6420
12/23/2015 03:00,6330
12/23/2015 04:00,6250
12/23/2015 05:00,6180
12/23/2015 06:00,6130
12/23/2015 07:00,6090
12/23/2015 08:00,6050
12/23/2015 09:00,6010
12/23/2015 10:00,5950
12/23/2015 11:00,5910
12/23/2015 12:00,5850
12/23/2015 13:00,5780
12/23/2015 14:00,5720
12/23/2015 15:00,5670
12/23/2015 16:00,5630
12/23/2015 17:00,5600
12/23/2015 18:00,5560
12/23/2015 19:00,5520
12/23/2015 20:00,5470
12/23/2015 21:00,5470
12/23/2015 22:00,5490
12/23/2015 23:00,5470
12/24/2015 00:00,5450
12/24/2015 01:00,5380
12/24/2015 02:00,5310
12/24/2015 03:00,5260
12/24/2015 04:00,5200
12/24/2015 05:00,5150
12/24/2015 06:00,5110
12/24/2015 07:00,5090
12/24/2015 08:00,5070
12/24/2015 09:00,5030
12/24/2015 10:00,4990
12/24/2015 11:00,4950
12/24/2015 12:00,4900
12/24/2015 13:00,4860
12/24/2015 14:00,4800
12/24/2015 15:00,4760
12/24/2015 16:00,4720
12/24/2015 17:00,4680
12/24/2015 18:00,4650
12/24/2015 19:00,4610
12/24/2015 20:00,4570
12/24/2015 21:00,4510
12/24/2015 22:00,4490
12/24/2015 23:00,4440
12/25/2015 00:00,4390
12/25/2015 01:00,4330
12/25/2015 02:00,4280
12/25/2015 03:00,4230
12/25/2015 04:00,4180
12/25/2015 05:00,4150
12/25/2015 06:00,4110
12/25/2015 07:00,4060
12/25/2015 08:00,4020
12/25/2015 09:00,3980
12/25/2015 10:00,3950
12/25/2015 11:00,3900
12/25/2015 12:00,3860
12/25/2015 13:00,3810
12/25/2015 14:00,3780
12/25/2015 15:00,3740
12/25/2015 16:00,3690
12/25/2015 17:00,3660
12/25/2015 18:00,3640
12/25/2015 19:00,3600
12/25/2015 20:00,3580
12/25/2015 21:00,3540
12/25/2015 22:00,3500
12/25/2015 23:00,3460
12/26/2015 00:00,3430
12/26/2015 01:00,3390
12/26/2015 02:00,3360
12/26/2015 03:00,3320
12/26/2015 04:00,3290
12/26/2015 05:00,3260
12/26/2015 06:00,3230
12/26/2015 07:00,3200
12/26/2015 08:00,3180
12/26/2015 09:00,3140
12/26/2015 10:00,3110
12/26/2015 11:00,3080
12/26/2015 12:00,3060
12/26/2015 13:00,3020
12/26/2015 14:00,3000
12/26/2015 15:00,2970
12/26/2015 16:00,2950
12/26/2015 17:00,2930
12/26/2015 18:00,2890
12/26/2015 19:00,2870
12/26/2015 20:00,2850
12/26/2015 21:00,2830
12/26/2015 22:00,2810
12/26/2015 23:00,2790
12/27/2015 00:00,2770
12/27/2015 01:00,2740
12/27/2015 02:00,2710
12/27/2015 03:00,2690
12/27/2015 04:00,2670
12/27/2015 05:00,2650
12/27/2015 06:00,2630
12/27/2015 07:00,2610
12/27/2015 08:00,2600
12/27/2015 09:00,2590
12/27/2015 10:00,2600
12/27/2015 11:00,2610
12/27/2015 12:00,2630
12/27/2015 13:00,2650
12/27/2015 14:00,2670
12/27/2015 15:00,2700
12/27/2015 16:00,2730
12/27/2015 17:00,2740
12/27/2015 18:00,2750
12/27/2015 19:00,2760
12/27/2015 20:00,2760
12/27/2015 21:00,2760
12/27/2015 22:00,2750
12/27/2015 23:00,2740
12/28/2015 00:00,2710
12/28/2015 01:00,2690
12/28/2015 02:00,2670
12/28/2015 03:00,2640
12/28/2015 04:00,2610
12/28/2015 05:00,2590
12/28/2015 06:00,2560
12/28/2015 07:00,2540
12/28/2015 08:00,2520
12/28/2015 09:00,2500
12/28/2015 10:00,2490
12/28/2015 11:00,2480
12/28/2015 12:00,2470
12/28/2015 13:00,2460
12/28/2015 14:00,2450
12/28/2015 15:00,2440
12/28/2015 16:00,2430
12/28/2015 17:00,2410
12/28/2015 18:00,2400
12/28/2015 19:00,2390
12/28/2015 20:00,2370
12/28/2015 21:00,2360
12/28/2015 22:00,2350
12/28/2015 23:00,2340
12/29/2015 00:00,2330
12/29/2015 01:00,2320
12/29/2015 02:00,2310
12/29/2015 03:00,2290
12/29/2015 04:00,2280
12/29/2015 05:00,2270
12/29/2015 06:00,2260
12/29/2015 07:00,2250
12/29/2015 08:00,2240
12/29/2015 09:00,2230
12/29/2015 10:00,2220
12/29/2015 11:00,2210
12/29/2015 12:00,2200
12/29/2015 13:00,2200
12/29/2015 14:00,2190
12/29/2015 15:00,2180
12/29/2015 16:00,2180
12/29/2015 17:00,2180
12/29/2015 18:00,2170
12/29/2015 19:00,2170
12/29/2015 20:00,2160
12/29/2015 21:00,2150
12/29/2015 22:00,2140
12/29/2015 23:00,2130
12/30/2015 00:00,2120
12/30/2015 01:00,2100
12/30/2015 02:00,2090
12/30/2015 03:00,2080
12/30/2015 04:00,2070
12/30/2015 05:00,2050
12/30/2015 06:00,2040
12/30/2015 07:00,2030
12/30/2015 08:00,2020
12/30/2015 09:00,2010
12/30/2015 10:00,1990
12/30/2015 11:00,1980
12/30/2015 12:00,1970
12/30/2015 13:00,1950
12/30/2015 14:00,1940
12/30/2015 15:00,1940
12/30/2015 16:00,1930
12/30/2015 17:00,1930
12/30/2015 18:00,1910
12/30/2015 19:00,1900
12/30/2015 20:00,1890
12/30/2015 21:00,1880
12/30/2015 22:00,1870
12/30/2015 23:00,1860
12/31/2015 00:00,1850
12/31/2015 01:00,1840
12/31/2015 02:00,1830
12/31/2015 03:00,1830
12/31/2015 04:00,1810
12/31/2015 05:00,1800
12/31/2015 06:00,1790
12/31/2015 07:00,1780
12/31/2015 08:00,1770
12/31/2015 09:00,1770
12/31/2015 10:00,1770
12/31/2015 11:00,1750
12/31/2015 12:00,1740
12/31/2015 13:00,1730
12/31/2015 14:00,1710
12/31/2015 15:00,1710
12/31/2015 16:00,1700
12/31/2015 17:00,1700
12/31/2015 18:00,1690
12/31/2015 19:00,1680
12/31/2015 20:00,1670
12/31/2015 21:00,1670
12/31/2015 22:00,1650
12/31/2015 23:00,1650
01/01/2016 00:00,1640
01/01/2016 01:00,1640
01/01/2016 02:00,1630
01/01/2016 03:00,1620
01/01/2016 04:00,1610
01/01/2016 05:00,1600
01/01/2016 06:00,1590
01/01/2016 07:00,1590
01/01/2016 08:00,1590
01/01/2016 09:00,1580
01/01/2016 10:00,1570
01/01/2016 11:00,1550
01/01/2016 12:00,1550
01/01/2016 13:00,1540
01/01/2016 14:00,1540
01/01/2016 15:00,1540
01/01/2016 16:00,1520
01/01/2016 17:00,1520
01/01/2016 18:00,1520
01/01/2016 19:00,1510
01/01/2016 20:00,1500
01/01/2016 21:00,1490
01/01/2016 22:00,1490
01/01/2016 23:00,1490
01/02/2016 00:00,1480
01/02/2016 01:00,1470
01/02/2016 02:00,1460
01/02/2016 03:00,1450
01/02/2016 04:00,1450
01/02/2016 05:00,1450
01/02/2016 06:00,1440
01/02/2016 07:00,1430
01/02/2016 08:00,1420
01/02/2016 09:00,1410
01/02/2016 10:00,1410
01/02/2016 11:00,1400
01/02/2016 12:00,1400
01/02/2016 13:00,1390
01/02/2016 14:00,1380
01/02/2016 15:00,1380
01/02/2016 16:00,1370
01/02/2016 17:00,1370
01/02/2016 18:00,1370
01/02/2016 19:00,1360
01/02/2016 20:00,1360
01/02/2016 21:00,1350
01/02/2016 22:00,1350
01/02/2016 23:00,1340
01/03/2016 00:00,1330
01/03/2016 01:00,1330
01/03/2016 02:00,1330
01/03/2016 03:00,1320
01/03/2016 04:00,1310
01/03/2016 05:00,1300
01/03/2016 06:00,1300
01/03/2016 07:00,1300
01/03/2016 08:00,1300
01/03/2016 09:00,1290
01/03/2016 10:00,1290
01/03/2016 11:00,1290
01/03/2016 12:00,1280
01/03/2016 13:00,1280
01/03/2016 14:00,1280
01/03/2016 15:00,1280
01/03/2016 16:00,1280
01/03/2016 17:00,1290
01/03/2016 18:00,1300
01/03/2016 19:00,1310
01/03/2016 20:00,1320
01/03/2016 21:00,1330
01/03/2016 22:00,1340
01/03/2016 23:00,1360
01/04/2016 00:00,1370
01/04/2016 01:00,1370
01/04/2016 02:00,1370
01/04/2016 03:00,1380
01/04/2016 04:00,1390
01/04/2016 05:00,1390
01/04/2016 06:00,1390
01/04/2016 07:00,1400
01/04/2016 08:00,1400
01/04/2016 09:00,1390
01/04/2016 10:00,1390
01/04/2016 11:00,1380
01/04/2016 12:00,1370
01/04/2016 13:00,1370
01/04/2016 14:00,1350
01/04/2016 15:00,1340
01/04/2016 16:00,1330
01/04/2016 17:00,1330
01/04/2016 18:00,1320
01/04/2016 19:00,1310
01/04/2016 20:00,1310
01/04/2016 21:00,1300
01/04/2016 22:00,1300
01/04/2016 23:00,1300
01/05/2016 00:00,1300
01/05/2016 01:00,1300
01/05/2016 02:00,1300
01/05/2016 03:00,1300
01/05/2016 04:00,1300
01/05/2016 05:00,1310
01/05/2016 06:00,1310
01/05/2016 07:00,1310
01/05/2016 08:00,1310
01/05/2016 09:00,1320
01/05/2016 10:00,1320
01/05/2016 11:00,1330
01/05/2016 12:00,1330
01/05/2016 13:00,1330
01/05/2016 14:00,1340
01/05/2016 15:00,1340
01/05/2016 16:00,1340
01/05/2016 17:00,1340
01/05/2016 18:00,1350
01/05/2016 19:00,1340
01/05/2016 20:00,1340
01/05/2016 21:00,1340
01/05/2016 22:00,1330
01/05/2016 23:00,1330
01/06/2016 00:00,1330
01/06/2016 01:00,1330
01/06/2016 02:00,1330
01/06/2016 03:00,1330
01/06/2016 04:00,1330
01/06/2016 05:00,1330
01/06/2016 06:00,1320
01/06/2016 07:00,1320
01/06/2016 08:00,1310
01/06/2016 09:00,1310
01/06/2016 10:00,1310
01/06/2016 11:00,1310
01/06/2016 12:00,1310
01/06/2016 13:00,1310
01/06/2016 14:00,1300
01/06/2016 15:00,1300
01/06/2016 16:00,1300
01/06/2016 17:00,1300
01/06/2016 18:00,1300
01/06/2016 19:00,1300
01/06/2016 20:00,1300
01/06/2016 21:00,1290
01/06/2016 22:00,1290
01/06/2016 23:00,1290
01/07/2016 00:00,1290
01/07/2016 01:00,1280
01/07/2016 02:00,1280
01/07/2016 03:00,1280
01/07/2016 04:00,1280
01/07/2016 05:00,1270
01/07/2016 06:00,1270
01/07/2016 07:00,1270
01/07/2016 08:00,1270
01/07/2016 09:00,1260
01/07/2016 10:00,1260
01/07/2016 11:00,1250
01/07/2016 12:00,1250
01/07/2016 13:00,1240
01/07/2016 14:00,1230
01/07/2016 15:00,1230
01/07/2016 16:00,1230
01/07/2016 17:00,1230
01/07/2016 18:00,1220
01/07/2016 19:00,1220
01/07/2016 20:00,1210
01/07/2016 21:00,1210
01/07/2016 22:00,1200
01/07/2016 23:00,1200
01/08/2016 00:00,1200
01/08/2016 01:00,1200
01/08/2016 02:00,1190
01/08/2016 03:00,1190
01/08/2016 04:00,1190
01/08/2016 05:00,1180
01/08/2016 06:00,1180
01/08/2016 07:00,1170
01/08/2016 08:00,1170
01/08/2016 09:00,1170
01/08/2016 10:00,1170
01/08/2016 11:00,1160
01/08/2016 12:00,1160
01/08/2016 13:00,1150
01/08/2016 14:00,1150
01/08/2016 15:00,1150
01/08/2016 16:00,1150
01/08/2016 17:00,1150
01/08/2016 18:00,1140
01/08/2016 19:00,1140
01/08/2016 20:00,1130
01/08/2016 21:00,1130
01/08/2016 22:00,1120
01/08/2016 23:00,1120
01/09/2016 00:00,1120
01/09/2016 01:00,1120
01/09/2016 02:00,1120
01/09/2016 03:00,1130
01/09/2016 04:00,1130
01/09/2016 05:00,1130
01/09/2016 06:00,1140
01/09/2016 07:00,1150
01/09/2016 08:00,1150
01/09/2016 09:00,1160
01/09/2016 10:00,1160
01/09/2016 11:00,1160
01/09/2016 12:00,1160
01/09/2016 13:00,1160
01/09/2016 14:00,1160
01/09/2016 15:00,1160
01/09/2016 16:00,1160
01/09/2016 17:00,1160
01/09/2016 18:00,1160
01/09/2016 19:00,1160
01/09/2016 20:00,1160
01/09/2016 21:00,1160
01/09/2016 22:00,1160
01/09/2016 23:00,1150
01/10/2016 00:00,1150
01/10/2016 01:00,1150
01/10/2016 02:00,1150
01/10/2016 03:00,1150
01/10/2016 04:00,1140
01/10/2016 05:00,1140
01/10/2016 06:00,1130
01/10/2016 07:00,1130
01/10/2016 08:00,1120
01/10/2016 09:00,1120
01/10/2016 10:00,1110
01/10/2016 11:00,1100
01/10/2016 12:00,1100
01/10/2016 13:00,1090
01/10/2016 14:00,1090
01/10/2016 15:00,1090
01/10/2016 16:00,1090
01/10/2016 17:00,1090
01/10/2016 18:00,1090
01/10/2016 19:00,1080
01/10/2016 20:00,1080
01/10/2016 21:00,1070
01/10/2016 22:00,1070
01/10/2016 23:00,1070
01/11/2016 00:00,1070
01/11/2016 01:00,1070
01/11/2016 02:00,1060
01/11/2016 03:00,1060
01/11/2016 04:00,1060
01/11/2016 05:00,1060
01/11/2016 06:00,1060
01/11/2016 07:00,1060
01/11/2016 08:00,1060
01/11/2016 09:00,1070
01/11/2016 10:00,1070
01/11/2016 11:00,1070
01/11/2016 12:00,1090
01/11/2016 13:00,1100
01/11/2016 14:00,1120
01/11/2016 15:00,1150
01/11/2016 16:00,1160
01/11/2016 17:00,1200
01/11/2016 18:00,1230
01/11/2016 19:00,1270
01/11/2016 20:00,1300
01/11/2016 21:00,1330
01/11/2016 22:00,1370
01/11/2016 23:00,1400
01/12/2016 00:00,1430
01/12/2016 01:00,1440
01/12/2016 02:00,1440
01/12/2016 03:00,1450
01/12/2016 04:00,1450
01/12/2016 05:00,1450
01/12/2016 06:00,1440
01/12/2016 07:00,1430
01/12/2016 08:00,1430
01/12/2016 09:00,1440
01/12/2016 10:00,1450
01/12/2016 11:00,1470
01/12/2016 12:00,1500
01/12/2016 13:00,1550
01/12/2016 14:00,1630
01/12/2016 15:00,1730
01/12/2016 16:00,1850
01/12/2016 17:00,2020
01/12/2016 18:00,2210
01/12/2016 19:00,2440
01/12/2016 20:00,2690
01/12/2016 21:00,2940
01/12/2016 22:00,3140
01/12/2016 23:00,3330
01/13/2016 00:00,3540
01/13/2016 01:00,3830
01/13/2016 02:00,4270
01/13/2016 03:00,5000
01/13/2016 04:00,5910
01/13/2016 05:00,6620
01/13/2016 06:00,7120
01/13/2016 07:00,7490
01/13/2016 08:00,7750
01/13/2016 09:00,7850
01/13/2016 10:00,7880
01/13/2016 11:00,7820
01/13/2016 12:00,7690
01/13/2016 13:00,7510
01/13/2016 14:00,7280
01/13/2016 15:00,7050
01/13/2016 16:00,6820
01/13/2016 17:00,6620
01/13/2016 18:00,6420
01/13/2016 19:00,6220
01/13/2016 20:00,6050
01/13/2016 21:00,5880
01/13/2016 22:00,5720
01/13/2016 23:00,5580
01/14/2016 00:00,5430
01/14/2016 01:00,5320
01/14/2016 02:00,5230
01/14/2016 03:00,5130
01/14/2016 04:00,5050
01/14/2016 05:00,4980
01/14/2016 06:00,4900
01/14/2016 07:00,4800
01/14/2016 08:00,4700
01/14/2016 09:00,4590
01/14/2016 10:00,4500
01/14/2016 11:00,4410
01/14/2016 12:00,4330
01/14/2016 13:00,4260
01/14/2016 14:00,4180
01/14/2016 15:00,4150
01/14/2016 16:00,4100
01/14/2016 17:00,4080
01/14/2016 18:00,4110
01/14/2016 19:00,4150
01/14/2016 20:00,4210
01/14/2016 21:00,4250
01/14/2016 22:00,4230
01/14/2016 23:00,4260
01/15/2016 00:00,4310
01/15/2016 01:00,4360
01/15/2016 02:00,4360
01/15/2016 03:00,4360
01/15/2016 04:00,4350
01/15/2016 05:00,4310
01/15/2016 06:00,4280
01/15/2016 07:00,4260
01/15/2016 08:00,4220
01/15/2016 09:00,4180
01/15/2016 10:00,4130
01/15/2016 11:00,4100
01/15/2016 12:00,4060
01/15/2016 13:00,4020
01/15/2016 14:00,3980
01/15/2016 15:00,3960
01/15/2016 16:00,3920
01/15/2016 17:00,3890
01/15/2016 18:00,3860
01/15/2016 19:00,3840
01/15/2016 20:00,3810
01/15/2016 21:00,3790
01/15/2016 22:00,3790
01/15/2016 23:00,3770
01/16/2016 00:00,3750
01/16/2016 01:00,3750
01/16/2016 02:00,3750
01/16/2016 03:00,3740
01/16/2016 04:00,3770
01/16/2016 05:00,3780
01/16/2016 06:00,3800
01/16/2016 07:00,3830
01/16/2016 08:00,3870
01/16/2016 09:00,3950
01/16/2016 10:00,4030
01/16/2016 11:00,4160
01/16/2016 12:00,4300
01/16/2016 13:00,4420
01/16/2016 14:00,4540
01/16/2016 15:00,4610
01/16/2016 16:00,4630
01/16/2016 17:00,4660
01/16/2016 18:00,4680
01/16/2016 19:00,4740
01/16/2016 20:00,4790
01/16/2016 21:00,4820
01/16/2016 22:00,4790
01/16/2016 23:00,4740
01/17/2016 00:00,4670
01/17/2016 01:00,4610
01/17/2016 02:00,4550
01/17/2016 03:00,4490
01/17/2016 04:00,4450
01/17/2016 05:00,4420
01/17/2016 06:00,4440
01/17/2016 07:00,4480
01/17/2016 08:00,4540
01/17/2016 09:00,4660
01/17/2016 10:00,4820
01/17/2016 11:00,5020
01/17/2016 12:00,5230
01/17/2016 13:00,5380
01/17/2016 14:00,5460
01/17/2016 15:00,5460
01/17/2016 16:00,5430
01/17/2016 17:00,5420
01/17/2016 18:00,5390
01/17/2016 19:00,5360
01/17/2016 20:00,5310
01/17/2016 21:00,5270
01/17/2016 22:00,5230
01/17/2016 23:00,5220
01/18/2016 00:00,5190
01/18/2016 01:00,5160
01/18/2016 02:00,5160
01/18/2016 03:00,5120
01/18/2016 04:00,5090
01/18/2016 05:00,5040
01/18/2016 06:00,4990
01/18/2016 07:00,4940
01/18/2016 08:00,4900
01/18/2016 09:00,4830
01/18/2016 10:00,4790
01/18/2016 11:00,4720
01/18/2016 12:00,4670
01/18/2016 13:00,4630
01/18/2016 14:00,4580
